1,1,0,1,1,1,0,0,"[-1-, 1-0]",(B)v(A&!C)
1,1,0,1,1,1,0,1,"[--0, -1-]",(!C)v(B)
1,1,0,1,1,1,1,0,"[0-1, -1-, 1-0]",(!A&C)v(B)v(A&!C)
1,1,0,1,1,1,1,1,"[0--, --0, -1-]",(!A)v(!C)v(B)
1,1,1,0,0,0,0,0,"[1-1, 11-]",(A&C)v(A&B)
1,1,1,0,0,0,0,1,"[000, 1-1, 11-]",(!A&!B&!C)v(A&C)v(A&B)
1,1,1,0,0,0,1,0,"[-01, 11-]",(!B&C)v(A&B)
1,1,1,0,0,0,1,1,"[00-, 11-, -01]",(!A&!B)v(A&B)v(!B&C)
1,1,1,0,0,1,0,0,"[-10, 1-1]",(B&!C)v(A&C)
1,1,1,0,0,1,0,1,"[0-0, 1-1, 11-]",(!A&!C)v(A&C)v(A&B)
1,1,1,0,0,1,1,0,"[-01, -10, 11-]",(!B&C)v(B&!C)v(A&B)
1,1,1,0,0,1,1,1,"[00-, -01, -10, 11-]",(!A&!B)v(!B&C)v(B&!C)v(A&B)
1,1,1,0,1,0,0,0,"[-11, 1-1, 11-]",(B&C)v(A&C)v(A&B)
1,1,1,0,1,0,0,1,"[000, -11, 1-1, 11-]",(!A&!B&!C)v(B&C)v(A&C)v(A&B)
1,1,1,0,1,0,1,0,"[--1, 11-]",(C)v(A&B)
1,1,1,0,1,0,1,1,"[00-, --1, 11-]",(!A&!B)v(C)v(A&B)
1,1,1,0,1,1,0,0,"[-1-, 1-1]",(B)v(A&C)
1,1,1,0,1,1,0,1,"[0-0, -1-, 1-1]",(!A&!C)v(B)v(A&C)
1,1,1,0,1,1,1,0,"[--1, -1-]",(C)v(B)
1,1,1,0,1,1,1,1,"[0--, --1, -1-]",(!A)v(C)v(B)
1,1,1,1,0,0,0,0,"[1--]",(A)
1,1,1,1,0,0,0,1,"[-00, 1--]",(!B&!C)v(A)
1,1,1,1,0,0,1,0,"[-01, 1--]",(!B&C)v(A)
1,1,1,1,0,0,1,1,"[-0-, 1--]",(!B)v(A)
1,1,1,1,0,1,0,0,"[-10, 1--]",(B&!C)v(A)
1,1,1,1,0,1,0,1,"[--0, 1--]",(!C)v(A)
1,1,1,1,0,1,1,0,"[-01, -10, 1--]",(!B&C)v(B&!C)v(A)
1,1,1,1,0,1,1,1,"[-0-, --0, 1--]",(!B)v(!C)v(A)
1,1,1,1,1,0,0,0,"[-11, 1--]",(B&C)v(A)
1,1,1,1,1,0,0,1,"[-00, -11, 1--]",(!B&!C)v(B&C)v(A)
1,1,1,1,1,0,1,0,"[--1, 1--]",(C)v(A)
1,1,1,1,1,0,1,1,"[-0-, --1, 1--]",(!B)v(C)v(A)
1,1,1,1,1,1,0,0,"[-1-, 1--]",(B)v(A)
1,1,1,1,1,1,0,1,"[--0, -1-, 1--]",(!C)v(B)v(A)
1,1,1,1,1,1,1,0,"[--1, -1-, 1--]",(C)v(B)v(A)
1,1,1,1,1,1,1,1,"[---]",()
